day,hour,precinct,criminal,traffic
0,4,70,29,148
0,4,69,17,15
0,4,66,28,61
0,4,114,58,4272
0,4,76,10,367
0,4,63,29,28
0,4,45,16,2
0,4,106,34,71
0,4,10,19,6237
0,4,78,13,627
0,4,6,27,24733
0,4,5,12,2674
0,4,94,23,2469
0,4,40,32,210
0,4,34,74,115
0,4,32,24,277
0,4,50,20,15
0,4,25,16,1119
0,4,100,7,3
0,4,18,33,27658
0,4,20,11,4834
0,4,111,5,22
0,4,107,17,57
0,4,30,29,703
0,4,49,32,11
0,4,88,21,579
0,4,26,14,1326
0,4,123,6,1
0,4,9,20,12072
0,4,104,31,40
0,4,33,32,380
0,4,62,25,19
0,4,22,1,482
0,4,122,10,1000
0,4,101,10,1000
0,5,44,42,121
0,5,103,27,76
0,5,28,9,3441
0,5,105,30,36
0,5,13,21,14002
0,5,71,24,158
0,5,7,11,5563
0,5,46,45,40
0,5,48,39,18
0,5,19,25,27689
0,5,41,29,50
0,5,14,26,25172
0,5,67,47,14
0,5,17,8,19433
0,5,61,30,30
0,5,102,27,118
0,5,110,37,510
0,5,108,37,3348
0,5,75,63,22
0,5,73,33,30
0,5,60,25,14
0,5,68,20,29
0,5,79,18,92
0,5,23,27,3496
0,5,42,20,21
0,5,115,52,1952
0,5,52,45,17
0,5,122,18,8
0,5,1,7,9485
0,5,72,38,72
0,5,109,26,93
0,5,24,17,8347
0,5,81,28,139
0,5,90,23,1234
0,5,112,16,490
0,5,43,46,28
0,5,84,13,3538
0,5,47,38,23
0,5,77,22,304
0,5,83,35,59
0,5,113,33,14831
0,5,120,27,87
0,5,70,37,242
0,5,69,16,6
0,5,66,23,89
0,5,114,41,4982
0,5,76,9,793
0,5,63,21,22
0,5,45,14,3
0,5,106,37,174
0,5,10,14,8264
0,5,78,10,981
0,5,6,17,18716
0,5,5,16,2731
0,5,94,13,1400
0,5,40,31,254
0,5,34,38,117
0,5,32,20,380
0,5,50,32,33
0,5,25,14,1723
0,5,18,17,37601
0,5,20,12,10479
0,5,111,8,32
0,5,107,13,73
0,5,30,26,917
0,5,49,16,3
0,5,88,8,573
0,5,26,10,1851
0,5,123,7,4
0,5,9,16,13257
0,5,104,31,44
0,5,33,28,465
0,5,62,22,13
0,5,22,2,1455
0,5,100,10,1000
0,5,101,10,1000
0,6,44,38,186
0,6,103,34,182
0,6,28,22,6057
0,6,105,39,80
0,6,13,22,36544
0,6,71,35,177
0,6,7,7,9278
0,6,46,49,75
0,6,48,43,19
0,6,19,19,82343
0,6,41,21,44
0,6,14,41,79651
0,6,67,41,14
0,6,17,17,47967
0,6,61,23,29
0,6,102,24,241
0,6,110,31,558
0,6,108,36,5701
0,6,75,69,28
0,6,73,55,30
0,6,60,19,9
0,6,68,19,69
0,6,79,29,100
0,6,23,34,8434
0,6,42,29,25
0,6,115,47,3870
0,6,52,50,24
0,6,122,22,3
0,6,1,11,26259
0,6,72,22,160
0,6,109,30,98
0,6,24,19,16854
0,6,81,40,140
0,6,90,22,961
0,6,112,5,851
0,6,43,53,37
0,6,84,15,8109
0,6,47,46,16
0,6,77,46,301
0,6,83,28,46
0,6,113,41,26170
0,6,120,36,98
0,6,70,32,347
0,6,69,30,5
0,6,66,18,68
0,6,114,45,7638
0,6,76,11,1732
0,6,63,18,36
0,6,45,23,1
0,6,106,24,366
0,6,10,8,23309
0,6,78,22,1381
0,6,6,19,39183
0,6,5,8,5175
0,6,94,20,1351
0,6,40,34,345
0,6,34,25,134
0,6,32,36,641
0,6,50,24,16
0,6,25,25,3749
0,6,100,17,6
0,6,18,19,84604
0,6,20,9,26362
0,6,111,12,23
0,6,107,29,107
0,6,30,11,1319
0,6,49,30,29
0,6,88,13,954
0,6,26,13,3019
0,6,123,9,4
0,6,9,14,26616
0,6,104,29,38
0,6,33,19,674
0,6,62,27,26
0,6,22,0,3584
0,6,101,10,1000
0,7,44,55,238
0,7,103,77,205
0,7,28,25,11209
0,7,105,73,54
0,7,13,60,68747
0,7,71,59,222
0,7,7,27,12673
0,7,46,68,67
0,7,48,50,21
0,7,19,45,148229
0,7,41,66,74
0,7,14,46,115528
0,7,67,77,6
0,7,17,13,99484
0,7,61,46,41
0,7,102,50,230
0,7,110,42,474
0,7,108,53,6313
0,7,75,120,27
0,7,73,74,31
0,7,60,45,12
0,7,68,27,75
0,7,79,51,148
0,7,23,44,14793
0,7,42,53,35
0,7,115,62,21421
0,7,52,58,49
0,7,122,47,9
0,7,1,38,46984
0,7,72,31,153
0,7,109,53,91
0,7,24,34,30746
0,7,81,57,120
0,7,90,49,902
0,7,112,20,837
0,7,43,65,60
0,7,84,34,12682
0,7,47,90,12
0,7,77,56,284
0,7,101,30,1
0,7,83,56,48
0,7,113,84,28202
0,7,120,60,87
0,7,70,51,509
0,7,69,46,7
0,7,66,27,65
0,7,114,64,8050
0,7,76,13,3031
0,7,63,34,43
0,7,45,54,16
0,7,106,52,294
0,7,10,18,36712
0,7,78,23,1825
0,7,6,15,62394
0,7,5,16,9332
0,7,94,29,1241
0,7,40,83,380
0,7,34,39,268
0,7,32,50,1146
0,7,50,45,50
0,7,25,47,6509
0,7,100,22,8
0,7,18,36,132831
0,7,20,19,41405
0,7,111,16,42
0,7,107,34,72
0,7,30,25,2097
0,7,49,54,27
0,7,88,33,930
0,7,26,20,6591
0,7,123,18,3
0,7,9,37,34728
0,7,104,54,76
0,7,33,32,1318
0,7,62,48,12
0,7,22,1,9043
0,8,44,109,133
0,8,103,94,204
0,8,28,53,10786
0,8,105,99,42
0,8,13,84,82658
0,8,71,85,133
0,8,7,45,13967
0,8,46,103,72
0,8,48,94,12
0,8,19,90,160966
0,8,41,82,59
0,8,14,97,141729
0,8,67,130,10
0,8,17,55,135350
0,8,61,81,60
0,8,102,82,196
0,8,110,67,350
0,8,108,69,6114
0,8,75,171,21
0,8,73,106,26
0,8,60,81,23
0,8,68,50,40
0,8,79,88,97
0,8,23,79,15607
0,8,42,83,16
0,8,115,73,37381
0,8,52,106,38
0,8,122,76,4
0,8,1,82,60455
0,8,72,91,196
0,8,109,94,89
0,8,24,52,34802
0,8,81,75,86
0,8,90,89,913
0,8,112,56,914
0,8,43,143,46
0,8,84,53,14051
0,8,47,121,4
0,8,77,99,271
0,8,101,56,10
0,8,83,88,44
0,8,113,100,21303
0,8,120,103,91
0,8,70,83,420
0,8,69,54,8
0,8,66,51,32
0,8,114,108,6050
0,8,76,49,3720
0,8,63,53,32
0,8,45,78,17
0,8,106,67,267
0,8,10,26,51416
0,8,78,47,1996
0,8,6,35,79677
0,8,5,42,13572
0,8,94,68,1574
0,8,40,99,306
0,8,34,73,212
0,8,32,73,845
0,8,50,58,54
0,8,25,97,5478
0,8,100,33,4
0,8,18,82,164426
0,8,20,54,44116
0,8,111,48,38
0,8,107,47,90
0,8,30,31,2279
0,8,49,71,22
0,8,88,49,1186
0,8,26,33,7647
0,8,123,34,17
0,8,9,46,34972
0,8,104,76,63
0,8,33,47,1259
0,8,62,65,30
0,8,22,3,10731
0,9,44,135,66
0,9,103,101,98
0,9,28,53,6437
0,9,105,111,43
0,9,13,96,77904
0,9,71,91,81
0,9,7,60,16059
0,9,46,91,46
0,9,48,96,13
0,9,19,104,140813
0,9,41,94,18
0,9,14,127,151645
0,9,67,101,4
0,9,17,68,129013
0,9,61,80,44
0,9,102,70,160
0,9,110,67,288
0,9,108,71,3172
0,9,75,181,17
0,9,73,122,36
0,9,60,82,12
0,9,68,69,40
0,9,79,105,67
0,9,23,51,10059
0,9,42,60,5
0,9,115,124,51810
0,9,52,96,34
0,9,122,70,13
0,9,1,89,52845
0,9,72,54,125
0,9,109,123,58
0,9,24,80,28523
0,9,81,70,57
0,9,90,86,879
0,9,112,40,546
0,9,43,147,34
0,9,84,72,10420
0,9,47,80,19
0,9,77,107,214
0,9,101,55,21
0,9,83,88,31
0,9,113,98,13821
0,9,120,105,84
0,9,70,76,269
0,9,69,69,14
0,9,66,57,61
0,9,114,120,3209
0,9,76,38,2546
0,9,63,54,4
0,9,45,88,7
0,9,106,55,178
0,9,10,54,58210
0,9,78,58,1274
0,9,6,63,89446
0,9,5,80,16762
0,9,94,39,1562
0,9,40,143,206
0,9,34,55,167
0,9,32,66,397
0,9,50,56,32
0,9,25,102,2451
0,9,100,30,4
0,9,18,119,177542
0,9,20,62,47276
0,9,111,41,68
0,9,107,73,97
0,9,30,35,1501
0,9,49,92,13
0,9,88,67,1022
0,9,26,43,5161
0,9,123,42,9
0,9,9,61,41696
0,9,104,71,48
0,9,33,37,1009
0,9,62,62,17
0,9,22,2,9413
0,10,44,145,61
0,10,103,112,107
0,10,28,62,4963
0,10,105,102,32
0,10,13,105,68493
0,10,71,82,55
0,10,7,35,13844
0,10,46,130,24
0,10,48,85,1
0,10,19,92,131383
0,10,41,93,12
0,10,14,153,139767
0,10,67,127,19
0,10,17,48,122653
0,10,61,69,22
0,10,102,75,141
0,10,110,59,272
0,10,108,61,2735
0,10,75,206,28
0,10,73,103,21
0,10,60,94,1
0,10,68,108,27
0,10,79,114,68
0,10,23,66,8981
0,10,42,77,9
0,10,115,70,54283
0,10,52,104,19
0,10,122,62,5
0,10,1,88,44119
0,10,72,59,61
0,10,109,119,79
0,10,24,66,27751
0,10,81,74,65
0,10,90,89,710
0,10,112,48,317
0,10,43,142,20
0,10,84,100,7558
0,10,47,97,3
0,10,77,102,177
0,10,101,69,9
0,10,83,68,27
0,10,113,105,17229
0,10,120,89,117
0,10,70,69,93
0,10,69,57,10
0,10,66,58,53
0,10,114,114,2635
0,10,76,34,1433
0,10,63,56,10
0,10,45,94,19
0,10,106,50,178
0,10,10,30,46393
0,10,78,54,822
0,10,6,49,73953
0,10,5,65,16758
0,10,94,40,1188
0,10,40,130,176
0,10,34,63,122
0,10,32,76,228
0,10,50,51,20
0,10,25,118,1946
0,10,100,32,3
0,10,18,101,171579
0,10,20,68,49223
0,10,111,48,82
0,10,107,57,47
0,10,30,30,951
0,10,49,79,39
0,10,88,55,693
0,10,26,34,3990
0,10,9,68,39651
0,10,104,81,50
0,10,33,48,706
0,10,62,61,15
0,10,22,2,8998
0,10,123,10,1000
0,11,44,138,83
0,11,103,106,125
0,11,28,72,4949
0,11,105,132,24
0,11,13,96,67477
0,11,71,82,52
0,11,7,49,12704
0,11,46,111,32
0,11,48,109,13
0,11,19,91,131545
0,11,41,99,17
0,11,14,130,141192
0,11,67,102,3
0,11,17,37,135259
0,11,61,76,11
0,11,102,68,151
0,11,110,74,273
0,11,108,74,2634
0,11,75,190,12
0,11,73,123,27
0,11,60,83,16
0,11,68,69,23
0,11,79,85,81
0,11,23,72,9717
0,11,42,83,14
0,11,115,87,50467
0,11,52,136,17
0,11,122,82,5
0,11,1,95,49271
0,11,72,69,69
0,11,109,87,96
0,11,24,58,27412
0,11,81,62,55
0,11,90,110,798
0,11,112,44,254
0,11,43,165,36
0,11,84,106,8528
0,11,47,102,4
0,11,77,97,141
0,11,101,48,11
0,11,83,75,24
0,11,113,108,20818
0,11,120,107,94
0,11,70,91,91
0,11,69,60,15
0,11,66,59,53
0,11,114,96,2443
0,11,76,26,1091
0,11,63,65,24
0,11,45,79,7
0,11,106,61,262
0,11,10,52,45390
0,11,78,64,741
0,11,6,57,70833
0,11,5,77,18897
0,11,94,42,1363
0,11,40,129,203
0,11,34,63,131
0,11,32,74,272
0,11,50,49,31
0,11,25,92,2048
0,11,100,39,2
0,11,18,120,177529
0,11,20,51,49980
0,11,111,28,57
0,11,107,51,62
0,11,30,52,882
0,11,49,69,28
0,11,88,62,520
0,11,26,33,5161
0,11,123,27,3
0,11,9,57,34448
0,11,104,74,75
0,11,33,53,731
0,11,62,83,10
0,11,22,7,9755
0,12,44,194,50
0,12,103,166,161
0,12,28,87,4923
0,12,105,162,37
0,12,13,156,73627
0,12,71,112,75
0,12,7,61,12236
0,12,46,138,25
0,12,48,107,25
0,12,19,166,136697
0,12,41,132,20
0,12,14,216,144259
0,12,67,144,12
0,12,17,80,146329
0,12,61,117,32
0,12,102,108,170
0,12,110,126,212
0,12,108,89,2624
0,12,75,243,20
0,12,73,166,17
0,12,60,104,14
0,12,68,87,36
0,12,79,109,63
0,12,23,98,10147
0,12,42,118,2
0,12,115,105,43532
0,12,52,165,24
0,12,122,109,17
0,12,1,131,52452
0,12,72,79,53
0,12,109,169,127
0,12,24,92,27228
0,12,81,106,70
0,12,90,137,893
0,12,112,87,266
0,12,43,188,16
0,12,84,145,9502
0,12,47,124,11
0,12,77,108,183
0,12,101,68,6
0,12,83,95,36
0,12,113,138,21711
0,12,120,152,105
0,12,70,145,128
0,12,69,68,4
0,12,66,78,60
0,12,114,166,2469
0,12,76,53,816
0,12,63,82,15
0,12,45,100,8
0,12,106,109,264
0,12,10,99,49225
0,12,78,56,644
0,12,6,76,77152
0,12,5,74,21569
0,12,94,70,1496
0,12,40,195,257
0,12,34,90,148
0,12,32,75,359
0,12,50,78,32
0,12,25,128,2199
0,12,100,59,1
0,12,18,166,183638
0,12,20,113,51419
0,12,111,65,47
0,12,107,99,80
0,12,30,49,1007
0,12,49,103,25
0,12,88,68,589
0,12,26,41,5845
0,12,123,67,6
0,12,9,92,35857
0,12,104,117,36
0,12,33,66,834
0,12,62,126,9
0,12,22,3,11406
0,13,44,172,74
0,13,103,143,169
0,13,28,86,5396
0,13,105,91,41
0,13,13,113,75651
0,13,71,104,68
0,13,7,40,12200
0,13,46,140,32
0,13,48,107,9
0,13,19,105,132676
0,13,41,95,16
0,13,14,234,142214
0,13,67,122,12
0,13,17,52,145737
0,13,61,81,18
0,13,102,86,216
0,13,110,107,262
0,13,108,68,2639
0,13,75,222,27
0,13,73,128,37
0,13,60,120,23
0,13,68,78,28
0,13,79,87,70
0,13,23,95,9572
0,13,42,106,5
0,13,115,104,41433
0,13,52,162,13
0,13,122,80,7
0,13,1,125,54574
0,13,72,77,43
0,13,109,121,116
0,13,24,85,26611
0,13,81,83,69
0,13,90,98,915
0,13,112,56,302
0,13,43,147,42
0,13,84,119,9778
0,13,47,108,20
0,13,77,86,144
0,13,101,43,13
0,13,83,93,43
0,13,113,126,28404
0,13,120,99,70
0,13,70,103,100
0,13,69,68,8
0,13,66,65,47
0,13,114,130,2489
0,13,76,31,647
0,13,63,67,18
0,13,45,94,15
0,13,106,87,345
0,13,10,67,48202
0,13,78,71,772
0,13,6,65,80146
0,13,5,74,24120
0,13,94,51,1566
0,13,40,199,234
0,13,34,68,154
0,13,32,90,344
0,13,50,62,30
0,13,25,87,2438
0,13,100,43,9
0,13,18,130,180781
0,13,20,78,50948
0,13,111,40,49
0,13,107,73,74
0,13,30,50,895
0,13,49,91,19
0,13,88,59,570
0,13,26,49,5789
0,13,123,36,5
0,13,9,63,36385
0,13,104,82,66
0,13,33,72,744
0,13,62,94,4
0,13,22,10,11524
0,14,44,163,68
0,14,103,142,320
0,14,28,73,5637
0,14,105,114,42
0,14,13,136,82654
0,14,71,104,83
0,14,7,50,12897
0,14,46,134,21
0,14,48,162,4
0,14,19,108,141811
0,14,41,98,40
0,14,14,229,145086
0,14,67,150,24
0,14,17,35,156585
0,14,61,107,37
0,14,102,107,250
0,14,110,107,274
0,14,108,63,2778
0,14,75,280,18
0,14,73,177,26
0,14,60,115,28
0,14,68,77,48
0,14,79,115,64
0,14,23,67,10568
0,14,42,142,16
0,14,115,95,43847
0,14,52,156,33
0,14,122,92,8
0,14,1,138,56607
0,14,72,85,74
0,14,109,139,118
0,14,24,89,29353
0,14,81,81,87
0,14,90,115,1128
0,14,112,59,413
0,14,43,199,38
0,14,84,148,9904
0,14,47,145,20
0,14,77,96,172
0,14,101,78,18
0,14,83,105,55
0,14,113,121,34582
0,14,120,132,166
0,14,70,127,117
0,14,69,79,24
0,14,66,53,66
0,14,114,123,2500
0,14,76,40,599
0,14,63,71,16
0,14,45,102,13
0,14,106,114,410
0,14,10,46,50332
0,14,78,91,899
0,14,6,61,86750
0,14,5,71,26129
0,14,94,55,1625
0,14,40,189,202
0,14,34,69,184
0,14,32,79,355
0,14,50,70,15
0,14,25,115,2571
0,14,100,54,5
0,14,18,141,191955
0,14,20,96,54690
0,14,111,42,31
0,14,107,72,66
0,14,30,72,1011
0,14,49,106,26
0,14,88,72,611
0,14,26,62,6311
0,14,123,45,5
0,14,9,61,37189
0,14,104,97,72
0,14,33,60,779
0,14,62,102,9
0,14,22,12,13906
0,15,44,206,72
0,15,103,181,273
0,15,28,132,5643
0,15,105,147,53
0,15,13,146,78627
0,15,71,106,92
0,15,7,84,11885
0,15,46,165,29
0,15,48,143,15
0,15,19,126,154371
0,15,41,128,12
0,15,14,247,134692
0,15,67,161,12
0,15,17,43,146935
0,15,61,106,37
0,15,102,102,231
0,15,110,140,231
0,15,108,77,2609
0,15,75,312,23
0,15,73,178,32
0,15,60,125,15
0,15,68,103,42
0,15,79,124,111
0,15,23,99,10691
0,15,42,150,6
0,15,115,104,43281
0,15,52,177,26
0,15,122,108,2
0,15,1,162,50889
0,15,72,72,56
0,15,109,144,156
0,15,24,89,35027
0,15,81,101,80
0,15,90,99,946
0,15,112,96,404
0,15,43,233,23
0,15,84,130,9504
0,15,47,200,9
0,15,77,114,160
0,15,101,68,6
0,15,83,115,48
0,15,113,158,36567
0,15,120,152,247
0,15,70,158,133
0,15,69,79,16
0,15,66,81,79
0,15,114,136,2339
0,15,76,45,614
0,15,63,92,24
0,15,45,120,19
0,15,106,93,535
0,15,10,61,49636
0,15,78,90,875
0,15,6,62,86011
0,15,5,149,25028
0,15,94,48,1486
0,15,40,243,260
0,15,34,83,117
0,15,32,134,337
0,15,50,84,19
0,15,25,100,2732
0,15,18,163,182499
0,15,20,88,56375
0,15,111,57,29
0,15,107,92,211
0,15,30,78,885
0,15,49,122,16
0,15,88,57,681
0,15,26,56,6707
0,15,123,53,3
0,15,9,60,35274
0,15,104,92,100
0,15,33,64,637
0,15,62,103,11
0,15,22,10,14804
0,15,100,10,1000
0,16,44,226,84
0,16,103,176,350
0,16,28,96,5005
0,16,105,132,62
0,16,13,125,70041
0,16,71,128,76
0,16,7,60,10908
0,16,46,178,38
0,16,48,142,10
0,16,19,121,132313
0,16,41,110,33
0,16,14,213,116638
0,16,67,191,43
0,16,17,53,128552
0,16,61,70,57
0,16,102,103,220
0,16,110,142,225
0,16,108,70,2500
0,16,75,259,29
0,16,73,192,22
0,16,60,107,27
0,16,68,81,84
0,16,79,113,76
0,16,23,106,8988
0,16,42,122,8
0,16,115,100,44449
0,16,52,172,24
0,16,122,82,9
0,16,1,106,41972
0,16,72,86,37
0,16,109,120,165
0,16,24,87,29825
0,16,81,95,65
0,16,90,105,806
0,16,112,74,304
0,16,43,199,38
0,16,84,139,9062
0,16,47,128,17
0,16,77,121,132
0,16,101,67,4
0,16,83,111,23
0,16,113,149,36463
0,16,120,133,180
0,16,70,129,193
0,16,69,89,30
0,16,66,75,91
0,16,114,137,1884
0,16,76,46,558
0,16,63,89,22
0,16,45,114,21
0,16,106,91,474
0,16,10,48,43081
0,16,78,81,837
0,16,6,69,75545
0,16,5,79,21431
0,16,94,72,1462
0,16,40,221,295
0,16,34,76,120
0,16,32,109,347
0,16,50,79,19
0,16,25,133,2350
0,16,100,53,8
0,16,18,170,159523
0,16,20,67,51024
0,16,111,38,21
0,16,107,65,40
0,16,30,73,730
0,16,49,102,8
0,16,88,72,498
0,16,26,56,6252
0,16,123,51,3
0,16,9,94,31399
0,16,104,115,89
0,16,33,74,450
0,16,62,106,63
0,16,22,8,13236
0,17,44,181,123
0,17,103,176,265
0,17,28,112,7528
0,17,105,134,21
0,17,13,117,88584
0,17,71,126,62
0,17,7,68,13311
0,17,46,155,30
0,17,48,137,16
0,17,19,130,154500
0,17,41,122,27
0,17,14,229,137374
0,17,67,167,26
0,17,17,46,171990
0,17,61,98,22
0,17,102,89,171
0,17,110,128,249
0,17,108,78,2994
0,17,75,288,32
0,17,73,174,42
0,17,60,110,3
0,17,68,120,50
0,17,79,133,75
0,17,23,117,11060
0,17,42,132,4
0,17,115,122,44069
0,17,52,200,34
0,17,122,89,7
0,17,1,131,53942
0,17,72,65,64
0,17,109,126,125
0,17,24,98,33232
0,17,81,118,66
0,17,90,112,976
0,17,112,76,287
0,17,43,200,40
0,17,84,100,11582
0,17,47,161,10
0,17,77,136,182
0,17,101,76,7
0,17,83,119,39
0,17,113,145,35783
0,17,120,125,190
0,17,70,146,180
0,17,69,85,11
0,17,66,80,102
0,17,114,157,2002
0,17,76,30,857
0,17,63,76,27
0,17,45,127,14
0,17,106,101,454
0,17,10,57,49789
0,17,78,72,1171
0,17,6,78,91353
0,17,5,75,25592
0,17,94,66,1850
0,17,40,203,597
