day,hour,precinct,criminal,traffic
0,4,7,22,3790
0,4,46,45,66
0,4,48,35,20
0,4,19,19,9466
0,4,41,28,39
0,4,14,45,17906
0,4,67,54,17
0,4,17,12,14764
0,4,61,28,26
0,4,102,50,95
0,4,110,62,741
0,4,108,41,3630
0,4,75,60,16
0,4,73,32,26
0,4,60,18,4
0,4,68,10,32
0,4,79,31,177
0,4,23,18,2637
0,4,42,18,29
0,4,115,115,1998
0,4,52,54,18
0,4,1,16,6246
0,4,72,42,49
0,4,109,29,52
0,4,24,7,4568
0,4,81,23,323
0,4,90,32,3707
0,4,112,11,100
0,4,43,53,39
0,4,84,13,1536
0,4,47,58,38
0,4,77,32,221
0,4,83,38,243
0,4,113,39,1844
0,4,120,39,55
0,4,70,29,109
0,4,69,17,17
0,4,66,28,77
0,4,114,58,4153
0,4,76,10,340
0,4,63,29,25
0,4,45,16,1
0,4,106,34,35
0,4,10,19,9455
0,4,78,13,745
0,4,6,27,18789
0,4,5,12,4417
0,4,94,23,1465
0,4,40,32,245
0,4,34,74,107
0,4,32,24,447
0,4,50,20,18
0,4,25,16,982
0,4,100,7,3
0,4,18,33,19556
0,4,20,11,4590
0,4,111,5,23
0,4,107,17,61
0,4,30,29,591
0,4,49,32,12
0,4,88,21,530
0,4,26,14,1496
0,4,123,6,1
0,4,9,20,11554
0,4,104,31,50
0,4,33,32,406
0,4,62,25,21
0,4,22,1,1258
0,4,122,10,1000
0,4,101,10,1000
0,5,44,42,132
0,5,103,27,49
0,5,28,9,2031
0,5,105,30,26
0,5,13,21,19274
0,5,71,24,213
0,5,7,11,3089
0,5,46,45,37
0,5,48,39,14
0,5,19,25,24824
0,5,41,29,38
0,5,14,26,32569
0,5,67,47,13
0,5,17,8,25921
0,5,61,30,30
0,5,102,27,157
0,5,110,37,715
0,5,108,37,4381
0,5,75,63,23
0,5,73,33,22
0,5,60,25,12
0,5,68,20,29
0,5,79,18,115
0,5,23,27,5752
0,5,42,20,30
0,5,115,52,2098
0,5,52,45,13
0,5,122,18,8
0,5,1,7,10748
0,5,72,38,78
0,5,109,26,94
0,5,24,17,10470
0,5,81,28,154
0,5,90,23,1603
0,5,112,16,338
0,5,43,46,31
0,5,84,13,2951
0,5,47,38,23
0,5,77,22,230
0,5,101,13,1
0,5,83,35,94
0,5,113,33,14953
0,5,120,27,87
0,5,70,37,188
0,5,69,16,13
0,5,66,23,99
0,5,114,41,5025
0,5,76,9,875
0,5,63,21,27
0,5,45,14,2
0,5,106,37,28
0,5,10,14,9741
0,5,78,10,1206
0,5,6,17,15347
0,5,5,16,4319
0,5,94,13,1044
0,5,40,31,367
0,5,34,38,100
0,5,32,20,616
0,5,50,32,16
0,5,25,14,1423
0,5,18,17,19226
0,5,20,12,9596
0,5,111,8,36
0,5,107,13,91
0,5,30,26,786
0,5,49,16,4
0,5,88,8,425
0,5,26,10,1887
0,5,123,7,4
0,5,9,16,11424
0,5,104,31,44
0,5,33,28,495
0,5,62,22,14
0,5,22,2,3943
0,5,100,10,1000
0,6,44,38,198
0,6,103,34,163
0,6,28,22,3694
0,6,105,39,73
0,6,13,22,48571
0,6,71,35,234
0,6,7,7,4602
0,6,46,49,71
0,6,48,43,15
0,6,19,19,73831
0,6,41,21,19
0,6,14,41,94768
0,6,67,41,12
0,6,17,17,67558
0,6,61,23,36
0,6,102,24,349
0,6,110,31,815
0,6,108,36,7729
0,6,75,69,32
0,6,73,55,36
0,6,60,19,4
0,6,68,19,67
0,6,79,29,109
0,6,23,34,14542
0,6,42,29,52
0,6,115,47,4023
0,6,52,50,25
0,6,122,22,3
0,6,1,11,29973
0,6,72,22,173
0,6,109,30,109
0,6,24,19,20874
0,6,81,40,127
0,6,90,22,1310
0,6,112,5,607
0,6,43,53,35
0,6,84,15,6287
0,6,47,46,15
0,6,77,46,273
0,6,83,28,70
0,6,113,41,26402
0,6,120,36,99
0,6,70,32,279
0,6,69,30,10
0,6,66,18,80
0,6,114,45,7844
0,6,76,11,2117
0,6,63,18,44
0,6,106,24,61
0,6,10,8,26558
0,6,78,22,1633
0,6,6,19,32050
0,6,5,8,8175
0,6,94,20,1141
0,6,40,34,664
0,6,34,25,107
0,6,32,36,1179
0,6,50,24,15
0,6,25,25,3234
0,6,100,17,6
0,6,18,19,37391
0,6,20,9,25698
0,6,111,12,28
0,6,107,29,117
0,6,30,11,1129
0,6,49,30,31
0,6,88,13,643
0,6,26,13,2884
0,6,123,9,4
0,6,9,14,21803
0,6,104,29,44
0,6,33,19,707
0,6,62,27,23
0,6,22,0,10991
0,6,101,10,1000
0,6,45,10,1000
0,7,44,55,276
0,7,103,77,182
0,7,28,25,7074
0,7,105,73,48
0,7,13,60,88226
0,7,71,59,258
0,7,7,27,6734
0,7,46,68,54
0,7,48,50,20
0,7,19,45,134364
0,7,41,66,23
0,7,14,46,119258
0,7,67,77,9
0,7,17,13,136004
0,7,61,46,42
0,7,102,50,289
0,7,110,42,650
0,7,108,53,8418
0,7,75,120,35
0,7,73,74,44
0,7,60,45,8
0,7,68,27,72
0,7,79,51,164
0,7,23,44,23654
0,7,42,53,85
0,7,115,62,21557
0,7,52,58,54
0,7,122,47,8
0,7,1,38,53864
0,7,72,31,179
0,7,109,53,95
0,7,24,34,34254
0,7,81,57,117
0,7,90,49,1147
0,7,112,20,658
0,7,43,65,62
0,7,84,34,9318
0,7,47,90,16
0,7,77,56,232
0,7,101,30,1
0,7,83,56,60
0,7,113,84,28397
0,7,120,60,89
0,7,70,51,464
0,7,69,46,7
0,7,66,27,81
0,7,114,64,8478
0,7,76,13,3749
0,7,63,34,43
0,7,45,54,14
0,7,106,52,67
0,7,10,18,41732
0,7,78,23,2177
0,7,6,15,50213
0,7,5,16,13710
0,7,94,29,1208
0,7,40,83,853
0,7,34,39,250
0,7,32,50,2042
0,7,50,45,48
0,7,25,47,5856
0,7,100,22,8
0,7,18,36,66330
0,7,20,19,45441
0,7,111,16,41
0,7,107,34,82
0,7,30,25,1735
0,7,49,54,28
0,7,88,33,684
0,7,26,20,6342
0,7,123,18,3
0,7,9,37,26136
0,7,104,54,83
0,7,33,32,1353
0,7,62,48,10
0,7,22,1,27306
0,8,44,109,161
0,8,103,94,137
0,8,28,53,6821
0,8,105,99,37
0,8,13,84,106513
0,8,71,85,186
0,8,7,45,7350
0,8,46,103,72
0,8,48,94,7
0,8,19,90,145211
0,8,41,82,35
0,8,14,97,135056
0,8,67,130,9
0,8,17,55,183897
0,8,61,81,64
0,8,102,82,296
0,8,110,67,614
0,8,108,69,7688
0,8,75,171,21
0,8,73,106,31
0,8,60,81,22
0,8,68,50,41
0,8,79,88,118
0,8,23,79,24618
0,8,42,83,38
0,8,115,73,37498
0,8,52,106,35
0,8,122,76,7
0,8,1,82,72328
0,8,72,91,211
0,8,109,94,108
0,8,24,52,38673
0,8,81,75,77
0,8,90,89,1229
0,8,112,56,613
0,8,43,143,46
0,8,84,53,9327
0,8,47,121,5
0,8,77,99,223
0,8,101,56,10
0,8,83,88,64
0,8,113,100,21457
0,8,120,103,89
0,8,70,83,346
0,8,69,54,10
0,8,66,51,57
0,8,114,108,6380
0,8,76,49,4276
0,8,63,53,41
0,8,45,78,17
0,8,106,67,81
0,8,10,26,56975
0,8,78,47,2370
0,8,6,35,62527
0,8,5,42,19045
0,8,94,68,1462
0,8,40,99,569
0,8,34,73,209
0,8,32,73,1506
0,8,50,58,56
0,8,25,97,4836
0,8,100,33,4
0,8,18,82,88426
0,8,20,54,50537
0,8,111,48,34
0,8,107,47,102
0,8,30,31,2059
0,8,49,71,22
0,8,88,49,943
0,8,26,33,7212
0,8,123,34,17
0,8,9,46,24920
0,8,104,76,66
0,8,33,47,1281
0,8,62,65,31
0,8,22,3,34452
0,9,44,135,75
0,9,103,101,73
0,9,28,53,3527
0,9,105,111,42
0,9,13,96,103231
0,9,71,91,100
0,9,7,60,8139
0,9,46,91,40
0,9,48,96,19
0,9,19,104,127644
0,9,41,94,10
0,9,14,127,151628
0,9,67,101,9
0,9,17,68,180407
0,9,61,80,46
0,9,102,70,225
0,9,110,67,438
0,9,108,71,4317
0,9,75,181,19
0,9,73,122,24
0,9,60,82,11
0,9,68,69,31
0,9,79,105,70
0,9,23,51,17641
0,9,42,60,9
0,9,115,124,51950
0,9,52,96,32
0,9,122,70,13
0,9,1,89,66300
0,9,72,54,128
0,9,109,123,67
0,9,24,80,34241
0,9,81,70,49
0,9,90,86,1220
0,9,112,40,375
0,9,43,147,35
0,9,84,72,6446
0,9,47,80,19
0,9,77,107,171
0,9,101,55,21
0,9,83,88,51
0,9,113,98,13943
0,9,120,105,84
0,9,70,76,239
0,9,69,69,21
0,9,66,57,91
0,9,114,120,3400
0,9,76,38,2789
0,9,63,54,8
0,9,45,88,6
0,9,106,55,29
0,9,10,54,64424
0,9,78,58,1620
0,9,6,63,70869
0,9,5,80,21651
0,9,94,39,1351
0,9,40,143,339
0,9,34,55,152
0,9,32,66,671
0,9,50,56,33
0,9,25,102,2276
0,9,100,30,4
0,9,18,119,95386
0,9,20,62,50961
0,9,111,41,68
0,9,107,73,104
0,9,30,35,1343
0,9,49,92,15
0,9,88,67,817
0,9,26,43,4971
0,9,123,42,9
0,9,9,61,30343
0,9,104,71,52
0,9,33,37,1039
0,9,62,62,22
0,9,22,2,29319
0,10,44,145,60
0,10,103,112,70
0,10,28,62,2797
0,10,105,102,28
0,10,13,105,91127
0,10,71,82,56
0,10,7,35,6692
0,10,46,130,24
0,10,48,85,2
0,10,19,92,118740
0,10,41,93,11
0,10,14,153,142127
0,10,67,127,21
0,10,17,48,172271
0,10,61,69,21
0,10,102,75,183
0,10,110,59,372
0,10,108,61,3842
0,10,75,206,27
0,10,73,103,23
0,10,60,94,1
0,10,68,108,25
0,10,79,114,96
0,10,23,66,15154
0,10,42,77,16
0,10,115,70,54425
0,10,52,104,18
0,10,122,62,5
0,10,1,88,57254
0,10,72,59,61
0,10,109,119,78
0,10,24,66,32904
0,10,81,74,50
0,10,90,89,882
0,10,112,48,225
0,10,43,142,31
0,10,84,100,4217
0,10,47,97,4
0,10,77,102,113
0,10,101,69,8
0,10,83,68,55
0,10,113,105,17351
0,10,120,89,117
0,10,70,69,86
0,10,69,57,11
0,10,66,58,68
0,10,114,114,2708
0,10,76,34,1513
0,10,63,56,10
0,10,45,94,13
0,10,106,50,46
0,10,10,30,51271
0,10,78,54,994
0,10,6,49,56799
0,10,5,65,20988
0,10,94,40,1262
0,10,40,130,251
0,10,34,63,110
0,10,32,76,437
0,10,50,51,22
0,10,25,118,1881
0,10,100,32,3
0,10,18,101,90689
0,10,20,68,50679
0,10,111,48,86
0,10,107,57,58
0,10,30,30,835
0,10,49,79,33
0,10,88,55,592
0,10,26,34,3905
0,10,9,68,30339
0,10,104,81,49
0,10,33,48,717
0,10,62,61,15
0,10,22,2,30275
0,10,123,10,1000
0,11,44,138,97
0,11,103,106,81
0,11,28,72,2856
0,11,105,132,21
0,11,13,96,89341
0,11,71,82,45
0,11,7,49,6196
0,11,46,111,32
0,11,48,109,4
0,11,19,91,117506
0,11,41,99,15
0,11,14,130,144805
0,11,67,102,4
0,11,17,37,187832
0,11,61,76,11
0,11,102,68,233
0,11,110,74,336
0,11,108,74,3899
0,11,75,190,14
0,11,73,123,31
0,11,60,83,14
0,11,68,69,17
0,11,79,85,92
0,11,23,72,15607
0,11,42,83,26
0,11,115,87,50595
0,11,52,136,16
0,11,122,82,6
0,11,1,95,63735
0,11,72,69,83
0,11,109,87,101
0,11,24,58,32295
0,11,81,62,55
0,11,90,110,1042
0,11,112,44,186
0,11,43,165,28
0,11,84,106,4257
0,11,47,102,2
0,11,77,97,92
0,11,101,48,13
0,11,83,75,31
0,11,113,108,20990
0,11,120,107,95
0,11,70,91,79
0,11,69,60,15
0,11,66,59,64
0,11,114,96,2613
0,11,76,26,1170
0,11,63,65,27
0,11,45,79,12
0,11,106,61,71
0,11,10,52,50004
0,11,78,64,922
0,11,6,57,52635
0,11,5,77,23750
0,11,94,42,1339
0,11,40,129,277
0,11,34,63,118
0,11,32,74,491
0,11,50,49,36
0,11,25,92,1920
0,11,100,39,2
0,11,18,120,90095
0,11,20,51,52487
0,11,111,28,57
0,11,107,51,54
0,11,30,52,777
0,11,49,69,30
0,11,88,62,412
0,11,26,33,5091
0,11,123,27,2
0,11,9,57,25679
0,11,104,74,74
0,11,33,53,735
0,11,62,83,10
0,11,22,7,33883
0,12,44,194,63
0,12,103,166,136
0,12,28,87,2843
0,12,105,162,23
0,12,13,156,96882
0,12,71,112,97
0,12,7,61,5811
0,12,46,138,32
0,12,48,107,12
0,12,19,166,120159
0,12,41,132,11
0,12,14,216,147559
0,12,67,144,19
0,12,17,80,202332
0,12,61,117,29
0,12,102,108,237
0,12,110,126,281
0,12,108,89,3803
0,12,75,243,25
0,12,73,166,10
0,12,60,104,12
0,12,68,87,39
0,12,79,109,79
0,12,23,98,15675
0,12,42,118,10
0,12,115,105,43660
0,12,52,165,22
0,12,122,109,17
0,12,1,131,68984
0,12,72,79,54
0,12,109,169,136
0,12,24,92,32864
0,12,81,106,67
0,12,90,137,1138
0,12,112,87,178
0,12,43,188,19
0,12,84,145,4518
0,12,47,124,11
0,12,77,108,125
0,12,101,68,7
0,12,83,95,53
0,12,113,138,21873
0,12,120,152,102
0,12,70,145,110
0,12,69,68,5
0,12,66,78,61
0,12,114,166,2628
0,12,76,53,858
0,12,63,82,21
0,12,45,100,5
0,12,106,109,74
0,12,10,99,53647
0,12,78,56,841
0,12,6,76,56760
0,12,5,74,27151
0,12,94,70,1433
0,12,40,195,385
0,12,34,90,150
0,12,32,75,548
0,12,50,78,30
0,12,25,128,2035
0,12,100,59,1
0,12,18,166,91139
0,12,20,113,54208
0,12,111,65,54
0,12,107,99,78
0,12,30,49,886
0,12,49,103,22
0,12,88,68,489
0,12,26,41,5768
0,12,123,67,6
0,12,9,92,26342
0,12,104,117,38
0,12,33,66,834
0,12,62,126,17
0,12,22,3,39051
0,13,44,172,92
0,13,103,143,130
0,13,28,86,3313
0,13,105,91,35
0,13,13,113,99225
0,13,71,104,84
0,13,7,40,5602
0,13,46,140,20
0,13,48,107,17
0,13,19,105,115345
0,13,41,95,8
0,13,14,234,145853
0,13,67,122,13
0,13,17,52,201231
0,13,61,81,15
0,13,102,86,308
0,13,110,107,343
0,13,108,68,4052
0,13,75,222,32
0,13,73,128,32
0,13,60,120,20
0,13,68,78,29
0,13,79,87,90
0,13,23,95,15399
0,13,42,106,7
0,13,115,104,41525
0,13,52,162,10
0,13,122,80,7
0,13,1,125,71673
0,13,72,77,48
0,13,109,121,119
0,13,24,85,31696
0,13,81,83,75
0,13,90,98,1233
0,13,112,56,197
0,13,43,147,44
0,13,84,119,4422
0,13,47,108,19
0,13,77,86,83
0,13,101,43,14
0,13,83,93,52
0,13,113,126,28647
0,13,120,99,70
0,13,70,103,79
0,13,69,68,13
0,13,66,65,53
0,13,114,130,2787
0,13,76,31,667
0,13,63,67,26
0,13,45,94,14
0,13,106,87,67
0,13,10,67,53036
0,13,78,71,1008
0,13,6,65,59036
0,13,5,74,29689
0,13,94,51,1453
0,13,40,199,330
0,13,34,68,141
0,13,32,90,533
0,13,50,62,29
0,13,25,87,2276
0,13,100,43,9
0,13,18,130,89551
0,13,20,78,53708
0,13,111,40,50
0,13,107,73,80
0,13,30,50,803
0,13,49,91,20
0,13,88,59,493
0,13,26,49,5741
0,13,123,36,5
0,13,9,63,26394
0,13,104,82,64
0,13,33,72,768
0,13,62,94,7
0,13,22,10,39160
0,14,44,163,74
0,14,103,142,218
0,14,28,73,3322
0,14,105,114,40
0,14,13,136,107239
0,14,71,104,101
0,14,7,50,6009
0,14,46,134,22
0,14,48,162,15
0,14,19,108,122092
0,14,41,98,26
0,14,14,229,148670
0,14,67,150,16
0,14,17,35,213510
0,14,61,107,40
0,14,102,107,403
0,14,110,107,349
0,14,108,63,4181
0,14,75,280,32
0,14,73,177,21
0,14,60,115,26
0,14,68,77,48
0,14,79,115,69
0,14,23,67,16685
0,14,42,142,16
0,14,115,95,43953
0,14,52,156,28
0,14,122,92,8
0,14,1,138,76092
0,14,72,85,79
0,14,109,139,132
0,14,24,89,34368
0,14,81,81,79
0,14,90,115,1371
0,14,112,59,289
0,14,43,199,42
0,14,84,148,4109
0,14,47,145,21
0,14,77,96,135
0,14,101,78,22
0,14,83,105,71
0,14,113,121,34847
0,14,120,132,166
0,14,70,127,97
0,14,69,79,26
0,14,66,53,85
0,14,114,123,2853
0,14,76,40,614
0,14,63,71,16
0,14,45,102,9
0,14,106,114,97
0,14,10,46,55544
0,14,78,91,1092
0,14,6,61,63207
0,14,5,71,32109
0,14,94,55,1604
0,14,40,189,314
0,14,34,69,174
0,14,32,79,640
0,14,50,70,16
0,14,25,115,2484
0,14,100,54,4
0,14,18,141,95838
0,14,20,96,58393
0,14,111,42,30
0,14,107,72,82
0,14,30,72,800
0,14,49,106,24
0,14,88,72,577
0,14,26,62,6237
0,14,123,45,5
0,14,9,61,26826
0,14,104,97,73
0,14,33,60,799
0,14,62,102,10
0,14,22,12,45755
0,15,44,206,85
0,15,103,181,238
0,15,28,132,3119
0,15,105,147,33
0,15,13,146,102147
0,15,71,106,119
0,15,7,84,5444
0,15,46,165,27
0,15,48,143,19
0,15,19,126,128556
0,15,41,128,11
0,15,14,247,138507
0,15,67,161,16
0,15,17,43,198524
0,15,61,106,35
0,15,102,102,377
0,15,110,140,346
0,15,108,77,3856
0,15,75,312,40
0,15,73,178,22
0,15,60,125,19
0,15,68,103,57
0,15,79,124,97
0,15,23,99,17244
0,15,42,150,12
0,15,115,104,43344
0,15,52,177,36
0,15,122,108,2
0,15,1,162,69733
0,15,72,72,62
0,15,109,144,161
0,15,24,89,38390
0,15,81,101,70
0,15,90,99,1275
0,15,112,96,263
0,15,43,233,27
0,15,84,130,4139
0,15,47,200,8
0,15,77,114,137
0,15,101,68,8
0,15,83,115,72
0,15,113,158,36908
0,15,120,152,247
0,15,70,158,96
0,15,69,79,15
0,15,66,81,83
0,15,114,136,2700
0,15,76,45,643
0,15,63,92,23
0,15,45,120,18
0,15,106,93,105
0,15,10,61,54788
0,15,78,90,1043
0,15,6,62,62343
0,15,5,149,31101
0,15,94,48,1355
0,15,40,243,367
0,15,34,83,104
0,15,32,134,558
0,15,50,84,22
0,15,25,100,2496
0,15,18,163,92515
0,15,20,88,59857
0,15,111,57,51
0,15,107,92,201
0,15,30,78,778
0,15,49,122,8
0,15,88,57,590
0,15,26,56,6729
0,15,123,53,3
0,15,9,60,25090
0,15,104,92,97
0,15,33,64,651
0,15,62,103,3
0,15,22,10,54394
0,15,100,10,1000
0,16,44,226,90
0,16,103,176,282
0,16,28,96,2704
0,16,105,132,60
0,16,13,125,90604
0,16,71,128,89
0,16,7,60,5039
0,16,46,178,39
0,16,48,142,8
0,16,19,121,109499
0,16,41,110,23
0,16,14,213,117643
0,16,67,191,37
0,16,17,53,172956
0,16,61,70,57
0,16,102,103,358
0,16,110,142,330
0,16,108,70,3853
0,16,75,259,34
0,16,73,192,17
0,16,60,107,27
0,16,68,81,84
0,16,79,113,73
0,16,23,106,14772
0,16,42,122,19
0,16,115,100,44599
0,16,52,172,24
0,16,122,82,9
0,16,1,106,58244
0,16,72,86,41
0,16,109,120,164
0,16,24,87,34010
0,16,81,95,54
0,16,90,105,996
0,16,112,74,182
0,16,43,199,43
0,16,84,139,3502
0,16,47,128,14
0,16,77,121,114
0,16,101,67,6
0,16,83,111,30
0,16,113,149,36771
0,16,120,133,180
0,16,70,129,158
0,16,69,89,34
0,16,66,75,105
0,16,114,137,2187
0,16,76,46,537
0,16,63,89,27
0,16,45,114,22
0,16,106,91,110
0,16,10,48,47100
0,16,78,81,908
0,16,6,69,55099
0,16,5,79,27936
0,16,94,72,1501
0,16,40,221,417
0,16,34,76,114
0,16,32,109,535
0,16,50,79,19
0,16,25,133,2226
0,16,100,53,8
0,16,18,170,84253
0,16,20,67,53775
0,16,111,38,20
0,16,107,65,51
0,16,30,73,637
0,16,49,102,6
0,16,88,72,427
0,16,26,56,6252
0,16,123,51,3
0,16,9,94,22655
0,16,104,115,88
0,16,33,74,462
0,16,62,106,71
0,16,22,8,46638
0,17,44,181,124
0,17,103,176,197
0,17,28,112,4282
0,17,105,134,22
0,17,13,117,115482
0,17,71,126,77
0,17,7,68,6074
0,17,46,155,27
0,17,48,137,11
0,17,19,130,131394
0,17,41,122,20
0,17,14,229,130232
0,17,67,167,24
0,17,17,46,229010
0,17,61,98,23
0,17,102,89,281
0,17,110,128,362
0,17,108,78,4602
0,17,75,288,34
0,17,73,174,39
0,17,60,110,3
0,17,68,120,48
0,17,79,133,76
0,17,23,117,18924
0,17,42,132,17
0,17,115,122,44149
0,17,52,200,40
0,17,122,89,7
0,17,1,131,72777
0,17,72,65,69
0,17,109,126,119
0,17,24,98,39019
0,17,81,118,64
0,17,90,112,1297
0,17,112,76,179
0,17,43,200,41
0,17,84,100,4778
0,17,47,161,9
0,17,77,136,135
0,17,101,76,8
0,17,83,119,59
0,17,113,145,36128
0,17,120,125,190
0,17,70,146,166
0,17,69,85,14
0,17,66,80,117
0,17,114,157,2375
0,17,76,30,868
0,17,63,76,28
0,17,45,127,12
0,17,106,101,78
0,17,10,57,54783
0,17,78,72,1359
0,17,6,78,65921
0,17,5,75,34946
0,17,94,66,1700
