day,hour,precinct,criminal,traffic
0,2,62,34,10
0,2,22,1,776
0,3,44,64,88
0,3,103,30,23
0,3,28,18,811
0,3,105,30,5
0,3,13,21,9568
0,3,71,41,185
0,3,7,17,3236
0,3,46,40,67
0,3,48,55,9
0,3,19,22,5475
0,3,41,39,33
0,3,14,29,15929
0,3,67,73,18
0,3,17,14,11313
0,3,61,29,11
0,3,102,37,66
0,3,110,50,740
0,3,108,40,2616
0,3,75,73,21
0,3,73,45,42
0,3,60,31,7
0,3,68,16,23
0,3,79,31,252
0,3,23,18,1826
0,3,42,35,11
0,3,115,96,940
0,3,52,47,39
0,3,122,17,6
0,3,1,18,4818
0,3,72,30,84
0,3,109,33,69
0,3,24,18,2887
0,3,81,37,457
0,3,90,22,4787
0,3,112,14,126
0,3,43,56,25
0,3,84,14,1115
0,3,47,53,18
0,3,77,33,228
0,3,101,17,16
0,3,83,66,336
0,3,113,50,1669
0,3,120,39,56
0,3,70,36,109
0,3,69,23,14
0,3,66,31,43
0,3,114,60,2514
0,3,76,12,302
0,3,63,25,23
0,3,45,31,11
0,3,106,47,25
0,3,10,34,10953
0,3,78,12,769
0,3,6,28,25287
0,3,5,16,6123
0,3,94,17,1637
0,3,40,52,139
0,3,34,44,125
0,3,32,33,356
0,3,50,26,11
0,3,25,23,829
0,3,18,34,18622
0,3,20,12,3143
0,3,111,11,22
0,3,107,28,56
0,3,30,31,490
0,3,49,20,13
0,3,88,12,636
0,3,26,16,1215
0,3,123,8,5
0,3,9,16,15345
0,3,104,31,83
0,3,33,26,283
0,3,62,34,22
0,3,22,2,552
0,3,100,10,1000
0,4,44,63,105
0,4,103,49,32
0,4,28,13,1110
0,4,105,31,14
0,4,13,28,10988
0,4,71,49,204
0,4,7,22,2753
0,4,46,45,66
0,4,48,35,19
0,4,19,19,9489
0,4,41,28,36
0,4,14,45,19632
0,4,67,54,18
0,4,17,12,13472
0,4,61,28,26
0,4,102,50,90
0,4,110,62,1108
0,4,108,41,3681
0,4,75,60,14
0,4,73,32,35
0,4,60,18,4
0,4,68,10,32
0,4,79,31,207
0,4,23,18,2924
0,4,42,18,24
0,4,115,115,1565
0,4,52,54,19
0,4,1,16,5979
0,4,72,42,50
0,4,109,29,53
0,4,24,7,4387
0,4,81,23,307
0,4,90,32,3871
0,4,112,11,109
0,4,43,53,43
0,4,84,13,1511
0,4,47,58,37
0,4,77,32,200
0,4,83,38,234
0,4,113,39,1844
0,4,120,39,55
0,4,70,29,123
0,4,69,17,17
0,4,66,28,73
0,4,114,58,4134
0,4,76,10,379
0,4,63,29,24
0,4,45,16,1
0,4,106,34,35
0,4,10,19,9226
0,4,78,13,704
0,4,6,27,18810
0,4,5,12,4889
0,4,94,23,1496
0,4,40,32,206
0,4,34,74,107
0,4,32,24,407
0,4,50,20,18
0,4,25,16,1019
0,4,100,7,3
0,4,18,33,20337
0,4,20,11,4941
0,4,111,5,22
0,4,107,17,61
0,4,30,29,662
0,4,49,32,12
0,4,88,21,484
0,4,26,14,1362
0,4,123,6,1
0,4,9,20,13233
0,4,104,31,48
0,4,33,32,409
0,4,62,25,20
0,4,22,1,1095
0,4,122,10,1000
0,4,101,10,1000
0,5,44,42,140
0,5,103,27,73
0,5,28,9,1964
0,5,105,30,22
0,5,13,21,16961
0,5,71,24,236
0,5,7,11,2530
0,5,46,45,36
0,5,48,39,19
0,5,19,25,25145
0,5,41,29,38
0,5,14,26,35308
0,5,67,47,13
0,5,17,8,23377
0,5,61,30,24
0,5,102,27,156
0,5,110,37,738
0,5,108,37,4498
0,5,75,63,23
0,5,73,33,34
0,5,60,25,12
0,5,68,20,29
0,5,79,18,138
0,5,23,27,6354
0,5,42,20,19
0,5,115,52,1939
0,5,52,45,13
0,5,122,18,8
0,5,1,7,10352
0,5,72,38,79
0,5,109,26,94
0,5,24,17,9892
0,5,81,28,134
0,5,90,23,1662
0,5,112,16,364
0,5,43,46,31
0,5,84,13,2988
0,5,47,38,23
0,5,77,22,217
0,5,101,13,1
0,5,83,35,89
0,5,113,33,14954
0,5,120,27,87
0,5,70,37,202
0,5,69,16,8
0,5,66,23,106
0,5,114,41,4941
0,5,76,9,893
0,5,63,21,27
0,5,45,14,2
0,5,106,37,27
0,5,10,14,9429
0,5,78,10,1130
0,5,6,17,15495
0,5,5,16,4853
0,5,94,13,1088
0,5,40,31,253
0,5,34,38,110
0,5,32,20,590
0,5,50,32,16
0,5,25,14,1580
0,5,18,17,20422
0,5,20,12,10252
0,5,111,8,40
0,5,107,13,78
0,5,30,26,876
0,5,49,16,4
0,5,88,8,415
0,5,26,10,1705
0,5,123,7,4
0,5,9,16,12225
0,5,104,31,63
0,5,33,28,484
0,5,62,22,14
0,5,22,2,3735
0,5,100,10,1000
0,6,44,38,214
0,6,103,34,181
0,6,28,22,3584
0,6,105,39,72
0,6,13,22,43696
0,6,71,35,246
0,6,7,7,3810
0,6,46,49,63
0,6,48,43,15
0,6,19,19,74590
0,6,41,21,21
0,6,14,41,101460
0,6,67,41,12
0,6,17,17,61184
0,6,61,23,35
0,6,102,24,349
0,6,110,31,822
0,6,108,36,8088
0,6,75,69,28
0,6,73,55,35
0,6,60,19,5
0,6,68,19,69
0,6,79,29,144
0,6,23,34,16545
0,6,42,29,31
0,6,115,47,3898
0,6,52,50,17
0,6,122,22,3
0,6,1,11,28009
0,6,72,22,181
0,6,109,30,108
0,6,24,19,20057
0,6,81,40,124
0,6,90,22,1375
0,6,112,5,635
0,6,43,53,36
0,6,84,15,6264
0,6,47,46,14
0,6,77,46,265
0,6,83,28,72
0,6,113,41,26402
0,6,120,36,99
0,6,70,32,285
0,6,69,30,11
0,6,66,18,89
0,6,114,45,7453
0,6,76,11,2140
0,6,63,18,44
0,6,106,24,61
0,6,10,8,25901
0,6,78,22,1576
0,6,6,19,32707
0,6,5,8,10318
0,6,94,20,1203
0,6,40,34,353
0,6,34,25,123
0,6,32,36,1197
0,6,50,24,16
0,6,25,25,3526
0,6,100,17,6
0,6,18,19,39475
0,6,20,9,27406
0,6,111,12,27
0,6,107,29,117
0,6,30,11,1296
0,6,49,30,39
0,6,88,13,629
0,6,26,13,2646
0,6,123,9,4
0,6,9,14,22391
0,6,104,29,50
0,6,33,19,699
0,6,62,27,22
0,6,22,0,10005
0,6,101,10,1000
0,6,45,10,1000
0,7,44,55,307
0,7,103,77,205
0,7,28,25,6658
0,7,105,73,47
0,7,13,60,78755
0,7,71,59,268
0,7,7,27,5482
0,7,46,68,53
0,7,48,50,17
0,7,19,45,140351
0,7,41,66,21
0,7,14,46,131058
0,7,67,77,7
0,7,17,13,121488
0,7,61,46,43
0,7,102,50,301
0,7,110,42,631
0,7,108,53,8868
0,7,75,120,31
0,7,73,74,44
0,7,60,45,8
0,7,68,27,74
0,7,79,51,191
0,7,23,44,26290
0,7,42,53,54
0,7,115,62,21501
0,7,52,58,53
0,7,122,47,8
0,7,1,38,50123
0,7,72,31,184
0,7,109,53,93
0,7,24,34,34165
0,7,81,57,108
0,7,90,49,1254
0,7,112,20,689
0,7,43,65,60
0,7,84,34,9519
0,7,47,90,11
0,7,77,56,213
0,7,101,30,1
0,7,83,56,55
0,7,113,84,28401
0,7,120,60,91
0,7,70,51,482
0,7,69,46,7
0,7,66,27,96
0,7,114,64,7972
0,7,76,13,3640
0,7,63,34,43
0,7,45,54,13
0,7,106,52,69
0,7,10,18,40806
0,7,78,23,1995
0,7,6,15,51642
0,7,5,16,17805
0,7,94,29,1268
0,7,40,83,372
0,7,34,39,261
0,7,32,50,2055
0,7,50,45,49
0,7,25,47,6197
0,7,100,22,8
0,7,18,36,70394
0,7,20,19,47611
0,7,111,16,42
0,7,107,34,71
0,7,30,25,1923
0,7,49,54,37
0,7,88,33,729
0,7,26,20,5946
0,7,123,18,3
0,7,9,37,27819
0,7,104,54,92
0,7,33,32,1348
0,7,62,48,9
0,7,22,1,24088
0,8,44,109,167
0,8,103,94,173
0,8,28,53,6138
0,8,105,99,34
0,8,13,84,93755
0,8,71,85,219
0,8,7,45,6230
0,8,46,103,58
0,8,48,94,7
0,8,19,90,156213
0,8,41,82,33
0,8,14,97,150618
0,8,67,130,9
0,8,17,55,164085
0,8,61,81,63
0,8,102,82,279
0,8,110,67,501
0,8,108,69,7990
0,8,75,171,21
0,8,73,106,30
0,8,60,81,22
0,8,68,50,41
0,8,79,88,138
0,8,23,79,26127
0,8,42,83,33
0,8,115,73,37521
0,8,52,106,38
0,8,122,76,7
0,8,1,82,66992
0,8,72,91,226
0,8,109,94,108
0,8,24,52,38873
0,8,81,75,79
0,8,90,89,1313
0,8,112,56,705
0,8,43,143,46
0,8,84,53,9405
0,8,47,121,5
0,8,77,99,205
0,8,101,56,10
0,8,83,88,57
0,8,113,100,21464
0,8,120,103,91
0,8,70,83,366
0,8,69,54,10
0,8,66,51,53
0,8,114,108,5977
0,8,76,49,4235
0,8,63,53,33
0,8,45,78,17
0,8,106,67,74
0,8,10,26,55739
0,8,78,47,2205
0,8,6,35,63907
0,8,5,42,24486
0,8,94,68,1517
0,8,40,99,302
0,8,34,73,238
0,8,32,73,1436
0,8,50,58,57
0,8,25,97,5167
0,8,100,33,4
0,8,18,82,95034
0,8,20,54,52293
0,8,111,48,34
0,8,107,47,107
0,8,30,31,2256
0,8,49,71,24
0,8,88,49,973
0,8,26,33,6849
0,8,123,34,17
0,8,9,46,26973
0,8,104,76,76
0,8,33,47,1255
0,8,62,65,31
0,8,22,3,30035
0,9,44,135,77
0,9,103,101,81
0,9,28,53,2943
0,9,105,111,43
0,9,13,96,90100
0,9,71,91,128
0,9,7,60,6599
0,9,46,91,38
0,9,48,96,14
0,9,19,104,136288
0,9,41,94,8
0,9,14,127,166241
0,9,67,101,7
0,9,17,68,163362
0,9,61,80,46
0,9,102,70,245
0,9,110,67,373
0,9,108,71,4530
0,9,75,181,17
0,9,73,122,30
0,9,60,82,11
0,9,68,69,31
0,9,79,105,94
0,9,23,51,19360
0,9,42,60,7
0,9,115,124,51885
0,9,52,96,36
0,9,122,70,13
0,9,1,89,61843
0,9,72,54,136
0,9,109,123,66
0,9,24,80,33823
0,9,81,70,36
0,9,90,86,1315
0,9,112,40,408
0,9,43,147,35
0,9,84,72,6404
0,9,47,80,19
0,9,77,107,164
0,9,101,55,19
0,9,83,88,43
0,9,113,98,13943
0,9,120,105,84
0,9,70,76,249
0,9,69,69,22
0,9,66,57,93
0,9,114,120,3168
0,9,76,38,2763
0,9,63,54,8
0,9,45,88,6
0,9,106,55,29
0,9,10,54,63184
0,9,78,58,1452
0,9,6,63,72287
0,9,5,80,26569
0,9,94,39,1438
0,9,40,143,214
0,9,34,55,158
0,9,32,66,664
0,9,50,56,34
0,9,25,102,2420
0,9,100,30,4
0,9,18,119,101963
0,9,20,62,53080
0,9,111,41,66
0,9,107,73,101
0,9,30,35,1518
0,9,49,92,15
0,9,88,67,865
0,9,26,43,4660
0,9,123,42,9
0,9,9,61,33434
0,9,104,71,64
0,9,33,37,1036
0,9,62,62,22
0,9,22,2,24799
0,10,44,145,59
0,10,103,112,89
0,10,28,62,2349
0,10,105,102,28
0,10,13,105,80311
0,10,71,82,67
0,10,7,35,5197
0,10,46,130,23
0,10,48,85,2
0,10,19,92,125491
0,10,41,93,10
0,10,14,153,154574
0,10,67,127,21
0,10,17,48,158286
0,10,61,69,19
0,10,102,75,177
0,10,110,59,344
0,10,108,61,3940
0,10,75,206,25
0,10,73,103,25
0,10,60,94,4
0,10,68,108,27
0,10,79,114,102
0,10,23,66,17129
0,10,42,77,15
0,10,115,70,54373
0,10,52,104,19
0,10,122,62,5
0,10,1,88,53733
0,10,72,59,59
0,10,109,119,78
0,10,24,66,31907
0,10,81,74,49
0,10,90,89,976
0,10,112,48,248
0,10,43,142,25
0,10,84,100,3922
0,10,47,97,4
0,10,77,102,132
0,10,101,69,8
0,10,83,68,48
0,10,113,105,17345
0,10,120,89,117
0,10,70,69,93
0,10,69,57,12
0,10,66,58,73
0,10,114,114,2566
0,10,76,34,1483
0,10,63,56,10
0,10,45,94,13
0,10,106,50,53
0,10,10,30,50405
0,10,78,54,934
0,10,6,49,57925
0,10,5,65,25148
0,10,94,40,1349
0,10,40,130,197
0,10,34,63,122
0,10,32,76,419
0,10,50,51,20
0,10,25,118,1973
0,10,100,32,3
0,10,18,101,97329
0,10,20,68,52868
0,10,111,48,86
0,10,107,57,48
0,10,30,30,955
0,10,49,79,40
0,10,88,55,593
0,10,26,34,3701
0,10,9,68,31847
0,10,104,81,64
0,10,33,48,706
0,10,62,61,10
0,10,22,2,25922
0,10,123,10,1000
0,11,44,138,97
0,11,103,106,107
0,11,28,72,2389
0,11,105,132,21
0,11,13,96,77995
0,11,71,82,50
0,11,7,49,4868
0,11,46,111,28
0,11,48,109,4
0,11,19,91,124214
0,11,41,99,15
0,11,14,130,156642
0,11,67,102,3
0,11,17,37,174837
0,11,61,76,9
0,11,102,68,221
0,11,110,74,311
0,11,108,74,4057
0,11,75,190,12
0,11,73,123,32
0,11,60,83,15
0,11,68,69,17
0,11,79,85,98
0,11,23,72,17497
0,11,42,83,26
0,11,115,87,50517
0,11,52,136,19
0,11,122,82,2
0,11,1,95,60065
0,11,72,69,85
0,11,109,87,102
0,11,24,58,31096
0,11,81,62,53
0,11,90,110,1171
0,11,112,44,196
0,11,43,165,25
0,11,84,106,3941
0,11,47,102,2
0,11,77,97,101
0,11,101,48,13
0,11,83,75,29
0,11,113,108,20992
0,11,120,107,99
0,11,70,91,89
0,11,69,60,15
0,11,66,59,69
0,11,114,96,2456
0,11,76,26,1146
0,11,63,65,26
0,11,45,79,12
0,11,106,61,69
0,11,10,52,49266
0,11,78,64,854
0,11,6,57,53532
0,11,5,77,28173
0,11,94,42,1419
0,11,40,129,209
0,11,34,63,126
0,11,32,74,453
0,11,50,49,34
0,11,25,92,2038
0,11,100,39,2
0,11,18,120,97183
0,11,20,51,54372
0,11,111,28,57
0,11,107,51,53
0,11,30,52,878
0,11,49,69,31
0,11,88,62,408
0,11,26,33,4888
0,11,123,27,2
0,11,9,57,27553
0,11,104,74,81
0,11,33,53,728
0,11,62,83,9
0,11,22,7,29364
0,12,44,194,66
0,12,103,166,167
0,12,28,87,2515
0,12,105,162,23
0,12,13,156,84871
0,12,71,112,116
0,12,7,61,4508
0,12,46,138,24
0,12,48,107,14
0,12,19,166,127474
0,12,41,132,10
0,12,14,216,159347
0,12,67,144,13
0,12,17,80,188940
0,12,61,117,20
0,12,102,108,227
0,12,110,126,252
0,12,108,89,3978
0,12,75,243,23
0,12,73,166,16
0,12,60,104,12
0,12,68,87,38
0,12,79,109,91
0,12,23,98,17370
0,12,42,118,8
0,12,115,105,43615
0,12,52,165,22
0,12,122,109,16
0,12,1,131,65332
0,12,72,79,57
0,12,109,169,136
0,12,24,92,31366
0,12,81,106,59
0,12,90,137,1279
0,12,112,87,189
0,12,43,188,19
0,12,84,145,4236
0,12,47,124,13
0,12,77,108,117
0,12,101,68,7
0,12,83,95,45
0,12,113,138,21876
0,12,120,152,103
0,12,70,145,124
0,12,69,68,5
0,12,66,78,69
0,12,114,166,2430
0,12,76,53,850
0,12,63,82,24
0,12,45,100,4
0,12,106,109,69
0,12,10,99,52858
0,12,78,56,769
0,12,6,76,57462
0,12,5,74,31732
0,12,94,70,1523
0,12,40,195,296
0,12,34,90,169
0,12,32,75,565
0,12,50,78,33
0,12,25,128,2139
0,12,100,59,1
0,12,18,166,98700
0,12,20,113,56788
0,12,111,65,53
0,12,107,99,73
0,12,30,49,994
0,12,49,103,21
0,12,88,68,501
0,12,26,41,5540
0,12,123,67,6
0,12,9,92,28372
0,12,104,117,45
0,12,33,66,816
0,12,62,126,12
0,12,22,3,34028
0,13,44,172,86
0,13,103,143,169
0,13,28,86,2979
0,13,105,91,34
0,13,13,113,87500
0,13,71,104,88
0,13,7,40,4213
0,13,46,140,20
0,13,48,107,14
0,13,19,105,123140
0,13,41,95,8
0,13,14,234,157136
0,13,67,122,13
0,13,17,52,188191
0,13,61,81,12
0,13,102,86,273
0,13,110,107,342
0,13,108,68,4330
0,13,75,222,31
0,13,73,128,38
0,13,60,120,23
0,13,68,78,28
0,13,79,87,82
0,13,23,95,16875
0,13,42,106,6
0,13,115,104,41492
0,13,52,162,10
0,13,122,80,7
0,13,1,125,67493
0,13,72,77,53
0,13,109,121,118
0,13,24,85,30474
0,13,81,83,67
0,13,90,98,1382
0,13,112,56,215
0,13,43,147,43
0,13,84,119,4057
0,13,47,108,21
0,13,77,86,100
0,13,101,43,14
0,13,83,93,50
0,13,113,126,28651
0,13,120,99,70
0,13,70,103,98
0,13,69,68,8
0,13,66,65,56
0,13,114,130,2435
0,13,76,31,670
0,13,63,67,28
0,13,45,94,14
0,13,106,87,63
0,13,10,67,52148
0,13,78,71,918
0,13,6,65,60022
0,13,5,74,34805
0,13,94,51,1567
0,13,40,199,276
0,13,34,68,151
0,13,32,90,488
0,13,50,62,29
0,13,25,87,2369
0,13,100,43,9
0,13,18,130,97397
0,13,20,78,56180
0,13,111,40,48
0,13,107,73,76
0,13,30,50,909
0,13,49,91,19
0,13,88,59,469
0,13,26,49,5486
0,13,123,36,5
0,13,9,63,28277
0,13,104,82,64
0,13,33,72,768
0,13,62,94,3
0,13,22,10,33514
0,14,44,163,77
0,14,103,142,286
0,14,28,73,2943
0,14,105,114,39
0,14,13,136,94732
0,14,71,104,112
0,14,7,50,4732
0,14,46,134,19
0,14,48,162,15
0,14,19,108,130595
0,14,41,98,26
0,14,14,229,160347
0,14,67,150,16
0,14,17,35,200410
0,14,61,107,39
0,14,102,107,345
0,14,110,107,309
0,14,108,63,4487
0,14,75,280,23
0,14,73,177,28
0,14,60,115,27
0,14,68,77,47
0,14,79,115,79
0,14,23,67,18019
0,14,42,142,13
0,14,115,95,43896
0,14,52,156,27
0,14,122,92,8
0,14,1,138,71358
0,14,72,85,73
0,14,109,139,130
0,14,24,89,32720
0,14,81,81,73
0,14,90,115,1557
0,14,112,59,337
0,14,43,199,36
0,14,84,148,3784
0,14,47,145,25
0,14,77,96,141
0,14,101,78,23
0,14,83,105,65
0,14,113,121,34852
0,14,120,132,166
0,14,70,127,112
0,14,69,79,27
0,14,66,53,86
0,14,114,123,2503
0,14,76,40,606
0,14,63,71,16
0,14,45,102,9
0,14,106,114,93
0,14,10,46,54510
0,14,78,91,1032
0,14,6,61,64280
0,14,5,71,37695
0,14,94,55,1670
0,14,40,189,253
0,14,34,69,179
0,14,32,79,624
0,14,50,70,16
0,14,25,115,2549
0,14,100,54,4
0,14,18,141,104323
0,14,20,96,61049
0,14,111,42,31
0,14,107,72,77
0,14,30,72,885
0,14,49,106,27
0,14,88,72,512
0,14,26,62,6011
0,14,123,45,5
0,14,9,61,28820
0,14,104,97,76
0,14,33,60,796
0,14,62,102,11
0,14,22,12,39547
0,15,44,206,81
0,15,103,181,300
0,15,28,132,2624
0,15,105,147,35
0,15,13,146,90290
0,15,71,106,129
0,15,7,84,4186
0,15,46,165,27
0,15,48,143,18
0,15,19,126,137096
0,15,41,128,10
0,15,14,247,149390
0,15,67,161,19
0,15,17,43,186019
0,15,61,106,35
0,15,102,102,335
0,15,110,140,311
0,15,108,77,4119
0,15,75,312,35
0,15,73,178,31
0,15,60,125,19
0,15,68,103,57
0,15,79,124,106
0,15,23,99,18666
0,15,42,150,12
0,15,115,104,43344
0,15,52,177,34
0,15,122,108,2
0,15,1,162,64682
0,15,72,72,66
0,15,109,144,161
0,15,24,89,37597
0,15,81,101,70
0,15,90,99,1413
0,15,112,96,285
0,15,43,233,27
0,15,84,130,3848
0,15,47,200,9
0,15,77,114,136
0,15,101,68,8
0,15,83,115,71
0,15,113,158,36917
0,15,120,152,247
0,15,70,158,99
0,15,69,79,15
0,15,66,81,81
0,15,114,136,2345
0,15,76,45,636
0,15,63,92,26
0,15,45,120,18
0,15,106,93,97
0,15,10,61,53885
0,15,78,90,1022
0,15,6,62,63451
0,15,5,149,36721
0,15,94,48,1427
0,15,40,243,293
0,15,34,83,117
0,15,32,134,519
0,15,50,84,23
0,15,25,100,2615
0,15,18,163,99668
0,15,20,88,63613
0,15,111,57,49
0,15,107,92,189
0,15,30,78,875
0,15,49,122,8
0,15,88,57,554
0,15,26,56,6513
0,15,123,53,3
0,15,9,60,27326
0,15,104,92,100
0,15,33,64,643
0,15,62,103,3
0,15,22,10,46858
0,15,100,10,1000
0,16,44,226,92
0,16,103,176,341
0,16,28,96,2421
0,16,105,132,60
0,16,13,125,80525
0,16,71,128,107
0,16,7,60,3864
0,16,46,178,38
0,16,48,142,8
0,16,19,121,117149
0,16,41,110,25
0,16,14,213,127114
0,16,67,191,38
0,16,17,53,161708
0,16,61,70,62
0,16,102,103,313
0,16,110,142,295
0,16,108,70,4158
0,16,75,259,27
0,16,73,192,22
0,16,60,107,22
0,16,68,81,84
0,16,79,113,75
0,16,23,106,15837
0,16,42,122,13
0,16,115,100,44529
0,16,52,172,27
0,16,122,82,9
0,16,1,106,53526
0,16,72,86,43
0,16,109,120,165
0,16,24,87,32700
0,16,81,95,51
0,16,90,105,1132
0,16,112,74,215
0,16,43,199,40
0,16,84,139,3276
0,16,47,128,11
0,16,77,121,105
0,16,101,67,4
0,16,83,111,30
0,16,113,149,36781
0,16,120,133,180
0,16,70,129,168
0,16,69,89,34
0,16,66,75,107
0,16,114,137,1884
0,16,76,46,550
0,16,63,89,24
0,16,45,114,22
0,16,106,91,103
0,16,10,48,46412
0,16,78,81,917
0,16,6,69,56064
0,16,5,79,33074
0,16,94,72,1525
0,16,40,221,347
0,16,34,76,119
0,16,32,109,521
0,16,50,79,19
0,16,25,133,2337
0,16,100,53,8
0,16,18,170,90820
0,16,20,67,56972
0,16,111,38,20
0,16,107,65,40
0,16,30,73,706
0,16,49,102,6
0,16,88,72,403
0,16,26,56,6068
0,16,123,51,3
0,16,9,94,24404
0,16,104,115,92
0,16,33,74,460
0,16,62,106,71
0,16,22,8,40539
0,17,44,181,123
0,17,103,176,225
0,17,28,112,4051
0,17,105,134,22
0,17,13,117,102349
0,17,71,126,91
0,17,7,68,4766
0,17,46,155,26
0,17,48,137,11
0,17,19,130,140163
0,17,41,122,20
0,17,14,229,143361
0,17,67,167,25
0,17,17,46,214141
0,17,61,98,22
0,17,102,89,265
0,17,110,128,325
0,17,108,78,4923
0,17,75,288,32
0,17,73,174,42
0,17,60,110,3
0,17,68,120,50
0,17,79,133,83
0,17,23,117,20421
0,17,42,132,16
0,17,115,122,44105
0,17,52,200,33
0,17,122,89,7
0,17,1,131,67157
0,17,72,65,68
0,17,109,126,120
0,17,24,98,37513
0,17,81,118,66
0,17,90,112,1421
0,17,112,76,205
0,17,43,200,39
0,17,84,100,4645
0,17,47,161,9
0,17,77,136,132
0,17,101,76,8
0,17,83,119,55
0,17,113,145,36139
0,17,120,125,190
0,17,70,146,176
0,17,69,85,14
0,17,66,80,116
0,17,114,157,1983
0,17,76,30,858
0,17,63,76,28
0,17,45,127,12
0,17,106,101,68
0,17,10,57,53915
0,17,78,72,1350
0,17,6,78,67025
0,17,5,75,41290
0,17,94,66,1793
